qr_marchant_name,pw_marchant_name,similarity_score
P.PHEN,P.PENH,0.96
P.LIDA,P.LA,0.92
S.VOEURN,S.VOEUNRATH,0.92
D.MA,D.MANU,0.93
T.TOK,T.TOL,0.92
C.DAM,C.DAN,0.92
S.LA,S.LEAV,0.92
R.BAN,R.BEAN,0.96
V.CHUONG,V.CHHOEUN,0.90
A.VAN,A.V,0.91
V.VOEUN,V.DOEUN,0.92
V.NGOEM,V.NGOV,0.91
C.LAO,C.LAS,0.92
D.HOUT,D.HOU,0.97
D.HOUT,D.KHUT,0.91
B.CHHUN,B.CHHOEURN,0.94
P.HORM,P.NHOR,0.91
R.KEO,R.KOV,0.91
C.OU,C.HOUL,0.91
T.DUONG,K.DUONG,0.90
T.OUCH,T.DUCH,0.91
V.OUCH,V.DUCH,0.91
K.LEANG,D.LEANG,0.90
D.KORN,D.KORNTHEA,0.92
D.KHOUT,D.KHLOUK,0.92
D.DUL,D.DOL,0.91
R.DUL,R.DUL,1.00
S.DUN,S.DUL,0.92
L.UNG,L.DUNG,0.96
M.DU,M.D,0.94
T.DUONG,N.DUONG,0.90
T.DUONG,R.DUONG,0.90
S.SAVON,S.SA,0.91
T.DUONG,V.DUONG,0.90
D.THE,D.RETH,0.90
B.DY,B.DY,1.00
S.CHEA,S.PHEA,0.91
D.RY,R.DY,0.92
O.DANY,O.DY,0.92
D.SEA,D.SAB,0.91
M.POV,M.POV,1.00
K.VA,K.VAT,0.96
D.HOUT,D.HOUY,0.93
Y.DALY,Y.DY,0.92
C.TOK,C.TOM,0.92
S.CIA,S.CAI,0.95
S.PAN,S.PAK,0.92
D.KHIM,D.THIM,0.91
S.VISAL,S.SAL,0.92
D.DEAN,D.DA,0.92
P.DANY,P.DA,0.93
D.KANHA,D.KANN,0.91
D.DORN,D.VORN,0.91
R.DAM,R.DA,0.96
X.YAO,X.YAO,1.00
D.HONG,D.SONG,0.91
L.ROTHA,L.RATH,0.93
S.NHOEM,D.NHOEM,0.90
K.SOR,K.SORVATH,0.91
K.SOENG,D.SOENG,0.90
C.CHHOEURNG,C.CHHO,0.91
D.MENG,D.VENG,0.91
K.LEAM,K.LEAB,0.93
S.KAM,S.KAI,0.92
Y.PRINH,Y.PERRIN,0.91
T.VIN,T.V,0.91
V.PHEAP,V.PHEAP,1.00
U.UK,U.UK,1.00
V.ROEUN,V.RORN,0.91
K.LEANG,K.TEANG,0.92
K.CHAK,K.CHEAV,0.91
L.DANG,L.DANG,1.00
L.DANG,L.DAING,0.97
M.HAING,L.HAING,0.90
Y.KEO,Y.KE,0.96
S.TRAY,S.RAVY,0.91
K.MAO,K.MON,0.91
P.NAT,P.NAT,1.00
L.KHOU,L.KHEOUN,0.95
D.TEP,D.T,0.91
D.HEANG,D.PHEANG,0.97
D.CHHENG,D.CHHENG,1.00
V.LOK,V.LOR,0.92
D.REN,D.RET,0.92
S.HEANG,D.HEANG,0.90
D.NON,D.NON,1.00
D.ROM,D.RIM,0.91
D.SOKH,D.SOTH,0.93
D.THYDI,D.THI,0.94
K.DIN,K.DALIN,0.93
T.DOUNG,K.DOUNG,0.90
M.SONITA,M.SODALIN,0.90
P.RAVY,P.VY,0.91
D.THONG,S.THONG,0.90
L.HO,L.HUOR,0.92
S.CHEN,S.CHEAK,0.91
D.PON,D.PUN,0.91
P.THORN,P.TON,0.93
D.E,D.EM,0.94
V.PONLEU,V.PEOU,0.90
R.IM,R.NHIM,0.91
R.UN,R.VUN,0.95
D.CHHORN,D.CHHEN,0.92
D.OUCH,D.KUOCH,0.92
Y.CHIN,Y.CHIV,0.93
D.MOV,D.MON,0.92
S.SAN,S.SREAN,0.93
C.VEASNA,D.VEASNA,0.92
R.POV,R.POUV,0.97
D.PEN,D.NHEP,0.90
S.POV,S.PEOV,0.96
Y.TANG,Y.THANG,0.97
L.BUT,L.BUTH,0.97
R.DA,R.DARA,0.93
O.DUCH,D.OUCH,0.94
R.HEM,R.MECH,0.90
V.Y,V.YAK,0.91
D.SAM,D.AM,0.95
T.CHARU,T.CHUT,0.91
D.RY,D.TRY,0.95
D.SUT,D.SUY,0.92
S.TOUCH,P.TOUCH,0.90
D.PHEANG,D.PANH,0.90
D.SOKHORN,D.SORN,0.93
D.LA,D.LAK,0.96
D.KHIM,D.KHIEN,0.91
D.SOKHA,D.SOTHEA,0.92
D.SEA,D.SEY,0.92
K.ORM,K.O,0.91
S.HANG,S.DANG,0.91
K.PHAN,P.KHAN,0.94
D.RA,D.RANN,0.93
D.BOL,D.OL,0.95
V.KEO,V.KOY,0.91
D.SOKH,D.SOKHA,0.97
H.MANIN,H.DANIN,0.92
N.SO,N.SO,1.00
M.HUON,M.PHON,0.91
K.KIMLUY,K.KUY,0.91
D.SANN,D.YANN,0.91
D.TEP,D.THE,0.91
Y.YIUN,Y.YUN,0.96
D.THONG,D.THONG,1.00
D.CHHORN,D.CHUON,0.92
D.CHHORN,D.CHHER,0.92
D.DOUNG,D.DOEUNG,0.97
D.DO,D.DOM,0.96
D.DY,D.DYNA,0.93
D.MENG,D.GNEM,0.91
D.CHUN,D.HUN,0.96
D.DORN,D.MORN,0.91
D.ON,D.OWN,0.95
D.PHEANG,D.PHOEURNG,0.92
D.SEA,D.SEAN,0.97
D.SEONG,D.SIENG,0.93
D.SAM,D.SMAN,0.91
S.HEM,S.KHEM,0.96
V.NGOEM,V.NGOK,0.91
S.HIM,S.PHIM,0.96
D.ON,D.YON,0.95
P.OUK,P.KOUN,0.90
S.HEANG,S.HEAT,0.91
L.DUN,D.LUN,0.93
D.DOUNG,D.UNG,0.92
R.SAO,R.SAO,1.00
P.DARAVY,P.DARA,0.95
D.SEA,D.SES,0.92
D.SEA,D.SREANG,0.91
M.YAN,M.YEAN,0.96
P.OUK,P.KOU,0.95
C.KRUY,C.KIRY,0.92
D.ROM,D.ORM,0.95
C.LENG,C.LEN,0.97
D.BUN,D.BUNNA,0.94
D.HAK,D.HAS,0.92
D.THONG,D.HUONG,0.92
D.SING,D.ING,0.96
D.HOK,D.KOCH,0.90
D.LACH,D.LACH,1.00
D.PON,D.PROEUN,0.91
C.RAKSMEY,D.RAKSMEY,0.93
D.ROM,D.RO,0.96
D.SOM,D.SOMRONG,0.91
D.SOK,D.SOU,0.92
D.THAV,D.VATH,0.91
D.VON,D.VOENG,0.94
S.YEAN,S.AEY,0.90
D.PON,D.PRONH,0.93
M.SAREY,M.SARY,0.97
D.LOY,D.LOR,0.92
R.PENG,R.PANG,0.92
D.NON,D.NUON,0.96
D.CHEANG,D.CHEAB,0.92
P.DANY,P.NY,0.91
D.NAO,D.NAY,0.92
C.NUON,C.NGOURN,0.90
S.SE,S.SEK,0.96
D.HUOTRINE,D.HUOT,0.92
D.THAV,D.THAI,0.93
R.EA,R.DEAB,0.91
P.TAING,P.TANN,0.91
M.PANG,M.PANN,0.93
B.KATO,B.KOT,0.91
D.CHANN,D.THANN,0.92
D.AY,D.AOY,0.95
D.CHOMREOUN,D.CHOM,0.91
T.ON,T.VONG,0.91
D.DOUNG,D.MOUNG,0.92
K.CHHAY,K.CHAU,0.91
S.MIN,S.MIL,0.92
C.SEA,C.SMEAN,0.93
S.DARITH,S.DARETH,0.95
D.PANG,D.YANG,0.91
C.KOL,C.LOK,0.95
D.DORN,D.KORN,0.91
D.SAMANG,D.SARAN,0.92
T.RAVY,T.VY,0.91
D.BOL,D.BOL,1.00
D.ROM,D.HORM,0.90
D.LA,D.LAT,0.96
D.KHOEM,D.OEM,0.92
D.CHHITH,D.CHHOT,0.92
D.THONG,D.HON,0.92
V.SARI,V.SRIRAJ,0.90
D.TON,D.TORNHIM,0.91
D.THAV,D.THEA,0.93
D.PHAT,D.PHATH,0.97
D.SOKHORN,D.SOPHONN,0.91
D.LY,D.Y,0.93
D.MENG,D.PENG,0.91
D.SOKHORN,D.SOPHORN,0.96
S.MATH,S.DATH,0.91
P.DAVID,P.DAV,0.94
C.SAMATH,C.SAVAT,0.92
D.NAO,D.NHAO,0.96
D.SOK,D.SAO,0.91
D.VORN,D.VORK,0.93
D.DORN,D.NOR,0.90
T.RORNG,D.RORNG,0.90
S.Y,S.YIL,0.91
D.PON,D.POL,0.92
D.KIMLANG,D.KHLANG,0.92
D.MOV,D.MOK,0.92
L.VICHKA,D.VICHKA,0.92
R.HENG,R.CHHEANG,0.91
R.KOY,R.KY,0.95
S.SAVON,S.SANY,0.91
D.PANG,D.TANG,0.91
S.KEN,S.KIN,0.91
S.BEN,S.NHEB,0.90
D.ROS,D.PROS,0.96
D.SEONG,D.STORNG,0.91
O.VANNAK,D.VANNAK,0.92
D.LA,D.LAR,0.96
D.LOY,D.LO,0.96
D.BUN,D.BUT,0.92
D.NON,D.NONN,0.97
D.DORN,D.LORN,0.91
D.THONG,D.TOEUNG,0.91
D.PHINH,D.HIN,0.92
L.VY,L.DAVY,0.91
D.PECH,D.PECH,1.00
K.SAING,D.SAING,0.90
R.SOK,R.SOKHOM,0.93
S.AT,S.AOT,0.95
K.ONG,K.NGOR,0.90
R.YOAN,R.YA,0.92
E.RIN,ERIN,0.94
S.NGOUN,S.NOUN,0.97
S.CHEN,S.CHEANG,0.95
N.DAVIN,N.DAN,0.94
T.KHORN,T.KHATCHHORN,0.92
K.LEAB,K.DEAB,0.91
C.LIM,C.LAM,0.91
C.NIN,C.NI,0.96
P.DOU,P.D,0.91
P.PHEA,P.PHEARA,0.95
B.ARYA,B.DARA,0.91
D.THAV,D.ATH,0.90
S.NEY,S.NAY,0.91
T.RITH,T.RITH,1.00
N.LADY,N.LY,0.92
M.KAING,V.KAING,0.90
K.NHANH,K.NHEA,0.91
M.VEN,M.VIN,0.91
D.SEA,D.SEIMA,0.94
R.KERITHEA,R.KETH,0.92
H.KOEUT,H.KEUT,0.97
D.KEAV,D.KEAN,0.93
D.SOEUN,D.SOUS,0.91
M.MUY,M.MUN,0.92
Y.HOK,Y.HAO,0.91
S.LONG,S.ORNG,0.91
C.OU,C.TOUN,0.91
L.EUM,L.LOEUM,0.92
S.MOEUN,S.MUN,0.93
B.KHEAN,B.KEA,0.93
L.ON,L.BON,0.95
H.SREITHO,H.SETHIROM,0.92
P.CHORNH,P.CHOMREUN,0.92
A.KHAN,A.HAN,0.96
A.IN,A.MIN,0.95
B.AT,B.RATH,0.91
C.HAK,C.HAS,0.92
C.LE,C.LEX,0.96
C.MENGLY,C.MEL,0.93
C.SOK,C.SOL,0.92
D.BO,D.BOTH,0.93
D.CHHENG,G.CHHENG,0.92
H.SAMBATH,H.SAMRITH,0.91
H.THE,H.TECH,0.91
J.SEM,J.SAM,0.91
K.CHHAY,K.CHAB,0.91
K.LEAB,K.SEAB,0.91
K.SUY,K.UY,0.95
L.CHHOUN,L.CHROEUN,0.93
S.VOEURN,L.VOEURN,0.92
K.SAING,M.SAING,0.90
M.SOK,M.SOKLY,0.94
N.BUN,N.BUNNY,0.94
N.LENG,N.LYHENG,0.94
N.PAN,N.PEN,0.91
P.NOEM,P.EM,0.91
P.HORM,P.HORM,1.00
P.THOU,P.HUOT,0.96
P.KEAM,P.KEA,0.97
P.KHUON,P.KHUT,0.91
P.SO,P.SAOM,0.92
P.TRY,P.TRY,1.00
R.DOM,R.DOK,0.92
R.HENG,R.EANG,0.91
R.HENG,R.HEAN,0.93
R.NAN,R.KANN,0.90
R.KHUN,R.KU,0.92
R.THA,R.LATH,0.90
R.ROTH,R.MOTH,0.91
R.REAM,R.RIEM,0.92
R.SO,R.SOKH,0.93
R.SAO,R.SON,0.91
R.THA,R.TAV,0.91
S.CHANG,S.CHAMNAN,0.90
S.KHHUN,S.KHAUN,0.94
S.KHUN,S.KHERN,0.91
S.PICH,S.KICH,0.91
S.KEV,S.KOV,0.91
S.DARITH,S.NARITH,0.93
S.UNG,S.PUNG,0.96
S.SE,S.SEAM,0.93
S.SEREY,S.SEREY,1.00
S.SENG,S.SEURN,0.91
S.PRIN,S.SRIN,0.91
S.SON,S.SRORN,0.93
S.SO,S.SROS,0.92
S.YI,S.YIEB,0.93
T.BON,T.BOT,0.92
T.THON,T.HOEN,0.91
T.VARY,T.SARY,0.91
T.YIN,T.YIN,1.00
U.SARITH,U.RITH,0.93
V.CHAN,V.CHEAV,0.91
V.CHUONG,V.CHUN,0.95
V.HI,V.H,0.94
V.NOEM,V.KOEM,0.91
V.LA,V.LEAP,0.92
V.NUON,V.NGUON,0.97
V.NOV,V.NOB,0.92
V.POUM,V.PRUM,0.92
C.SARIN,V.SARIN,0.90
V.VANTHY,V.VAT,0.93
V.YEM,V.YEM,1.00
Y.KUO,Y.KUOCH,0.94
Y.HIM,Y.MITH,0.90
R.THOUK,Y.THOUK,0.90
T.MET,T.TEM,0.95
B.TONG,B.THON,0.92
D.TO,D.TOL,0.96
S.EM,S.DEM,0.95
K.KHIEV,K.KHIM,0.91
S.DUN,S.DEN,0.91
D.KEM,D.KEB,0.92
S.HEM,S.HEU,0.92
V.EN,V.DEN,0.95
B.HENG,B.DENG,0.91
V.EN,V.DENG,0.91
D.LACH,D.LA,0.93
B.JORGE,B.JO,0.91
M.METH,M.MECH,0.93
P.KOEUT,P.KOEUTH,0.97
T.THEAVY,T.THE,0.93
M.PIN,M.PEN,0.91
N.CHHAN,N.CHHE,0.91
D.KHIM,D.KHIV,0.93
L.SEM,L.SOEM,0.96
R.SO,R.SORM,0.93
S.KEN,S.KE,0.96
S.DARITH,S.RITH,0.93
M.SUM,S.MUM,0.93
K.TOUCH,K.TOUN,0.91
L.YIM,Y.LIM,0.93
R.KEO,R.KOL,0.91
L.LAI,L.L,0.91
M.HUON,M.UN,0.91
D.SOM,D.SOEM,0.97
N.MARY,N.MY,0.92
P.HAK,P.HOK,0.91
T.TI,T.TITH,0.93
P.SEN,P.SUN,0.91
U.PHORN,U.PHOEURK,0.90
M.PANG,M.PANG,1.00
W.LEE,W.L,0.91
D.KAN,D.KEN,0.91
S.KIET,S.KERT,0.92
K.MAO,K.MAN,0.92
H.PEN,H.P,0.91
P.CHEA,P.CHAEM,0.94
C.TOUCH,C.TO,0.91
V.PHUONG,V.PHLUNG,0.95
S.TOUCH,S.TOTH,0.91
V.THENG,V.THLANG,0.92
M.HE,M.HIEP,0.92
N.NAY,N.MANY,0.90
L.PHOUN,R.PHOUN,0.90
V.EN,V.ENG,0.96
P.Y,P.YET,0.91
M.VONG,M.VENG,0.92
K.SORT,K.SOUT,0.93
S.SE,S.SEU,0.96
Y.CHEA,Y.CHIA,0.93
P.ET,P.DET,0.95
D.DORN,D.DARN,0.92
L.HET,L.DETH,0.90
S.NETH,S.DETH,0.91
S.SOS,S.SRORS,0.93
N.NGET,N.NGET,1.00
C.MAK,C.KAM,0.95
K.YANG,K.YA,0.93
P.SO,P.SORN,0.93
C.DELL,C.EL,0.91
D.OUK,D.KOEU,0.90
R.SAMNANG,D.SAMNANG,0.93
D.RORN,D.RORTANA,0.93
D.RA,D.PRAK,0.91
Y.YAI,Y.YIM,0.91
B.NOR,B.MORN,0.90
L.OU,L.OUK,0.96
D.ROM,D.MORM,0.90
D.MOUT,D.MUT,0.96
V.YUN,V.YON,0.91
S.DIP,S.DIEP,0.97
K.HENG,K.KHENG,0.96
S.HANG,S.JANG,0.91
P.ROTH,P.RETH,0.92
S.ORN,S.ONN,0.91
V.E,V.EAV,0.91
S.TOUCH,A.TOUCH,0.90
S.LOCH,S.LOSH,0.93
P.SRIN,P.SINA,0.92
S.HEANG,S.PHEAN,0.92
C.PHAT,C.PHA,0.97
M.KOUCH,D.KOUCH,0.90
K.PHORK,D.PHORK,0.90
D.RY,D.MARY,0.91
D.KIM,K.DIM,0.93
S.LONG,S.PHLONG,0.93
D.MENG,D.MEUNG,0.97
Y.DOM,Y.DIM,0.91
Y.PROM,Y.ORM,0.90
Y.DING,Y.DIN,0.97
B.CHAN,B.CHHAT,0.91
D.CHUN,D.CHOUP,0.91
D.HAK,D.H,0.91
D.REN,D.RERN,0.97
D.SRUN,D.SU,0.92
L.DOMAIN,L.DIN,0.91
P.CHHOR,U.CHHOR,0.90
D.PON,D.PHOUNG,0.91
S.IM,S.DIRM,0.91
S.HEANG,T.HEANG,0.90
C.DOI,C.DIT,0.91
V.PRINK,V.RIK,0.92
H.TY,H.TUY,0.95
O.PAKOY,O.PA,0.91
T.OU,T.OUK,0.96
S.SOT,S.OT,0.95
K.KUN,K.KUN,1.00
S.VANTHA,M.VANTHA,0.92
S.NORNG,D.NORNG,0.90
R.LA,R.LACH,0.93
L.CHHI,L.CHHO,0.93
K.HENG,K.ENG,0.96
H.MENGHOK,H.GNOEK,0.90
H.HOR,H.HORL,0.97
K.KHIN,K.KHORN,0.91
S.CHIV,S.THIV,0.91
T.KHEAV,T.HAV,0.92
G.SOK,G.S,0.91
L.LONG,L.ON,0.91
I.DOM,I.DOEM,0.97
D.HOEM,H.DOEM,0.94
D.UTH,D.NUTH,0.96
V.DOEUR,V.DOEU,0.97
S.DOEUN,Y.DOEUN,0.90
V.SOUTH,V.SOTH,0.97
D.DUL,D.DUN,0.92
D.DORN,D.ORN,0.96
S.DOS,S.DOH,0.92
L.MEAN,L.MEAN,1.00
D.SOK,S.DOK,0.93
K.KOI,K.KOL,0.92
R.TAO,R.TAYLOR,0.93
H.SOU,H.SOY,0.92
V.VONG,V.VUNG,0.92
O.NHOEM,O.NHOEP,0.94
O.SOY,O.SOM,0.92
C.VEASNA,O.VEASNA,0.92
O.EK,O.MEAK,0.91
K.ET,K.ETH,0.96
V.SAM,V.SEM,0.91
O.SUONG,O.SOUNG,0.97
H.SOU,H.SUN,0.91
N.VUTH,V.NUTH,0.94
O.OEM,O.OUM,0.91
T.KEM,T.KROEM,0.93
V.KY,V.KRY,0.95
D.DORN,D.DON,0.97
S.DUN,S.DON,0.91
R.REN,R.SRENG,0.92
D.TON,D.NOET,0.90
D.HAK,D.HAM,0.92
K.KHOUY,K.KOY,0.93
T.KHEAN,T.KHAY,0.91
B.VONG,B.DONG,0.91
T.DY,T.D,0.94
C.KIM,C.KIEM,0.97
N.ROEUN,N.BOEUN,0.92
T.SIM,T.SIN,0.92
H.YORK,H.DORK,0.91
S.OR,S.DORK,0.91
H.KORN,H.DORN,0.91
T.DOUNG,T.DORN,0.91
T.DOK,T.DOS,0.92
C.DOI,C.DOS,0.92
P.RITHY,P.RIDDHY,0.92
C.CHOEUN,C.CHOUNTHE,0.93
C.ABI,C.ABIGAIL,0.91
N.D,N.DOT,0.91
L.NAK,L.NEAK,0.96
T.DOUNG,B.DOUNG,0.90
S.KUN,S.KUY,0.92
S.VUTH,S.VATH,0.92
S.MOEUN,S.DOEUN,0.92
C.VOEURN,C.VOR,0.93
S.HO,H.SO,0.92
P.SIDARA,P.ADAIR,0.93
M.KHOEUN,M.KIM CHHOEUN,0.91
L.PHOUN,L.HUN,0.92
S.PRAK,S.PREAP,0.91
M.KHEA,M.KEAT,0.92
T.MOEURN,T.HOEURN,0.93
S.HEANG,S.YEANG,0.92
P.HORM,P.HOUR,0.93
L.LYHOUR,L.LOU,0.91
M.UN,M.UNG,0.96
S.CHEA,S.EA,0.91
L.SUN,L.SUY,0.92
T.SOKUN,T.KUN,0.92
Y.SANG,Y.AING,0.91
K.KEAV,K.EAV,0.96
M.PANG,M.KANG,0.91
Y.LAM,Y.LAO,0.92
R.ROEN,R.ROEUNG,0.95
S.BAYON,S.BANH,0.91
W.PHENG,T.PHENG,0.90
S.UNG,S.SUONG,0.92
Y.HUOT,Y.HOUT,0.96
B.PECH,B.PICH,0.92
P.SEN,P.SEANGLY,0.91
RAVY,RAY,0.93
R.NONG,R.NUON,0.92
D.HOUT,D.SOUT,0.91
K.HUM,K.HUY,0.92
R.TAO,R.TO,0.95
T.PIN,T.PAN,0.91
D.SOK,D.SUO,0.91
Y.SANG,Y.SUNG,0.92
G.LENG,G.MENG,0.91
P.SOU,P.YUOS,0.90
P.RUN,P.RUN,1.00
K.SOM,K.SOV,0.92
S.CHUM,S.CHHUMSOK,0.92
S.SOKKONG,S.SOKKHOEUN,0.92
M.LEANG,M.LEAK,0.91
L.HACH,H.LACH,0.94
P.ROEURN,P.RORN,0.95
C.PHAT,C.CHAT,0.91
P.HONG,P.JHON,0.91
S.HEM,S.THEAM,0.92
H.PRAK,H.PRAK,1.00
B.GNEM,B.GNEOK,0.91
C.LY,C.LEY,0.95
D.RY,D.SROY,0.91
L.HAUV,L.HAV,0.97
N.NGUON,N.NOUN,0.93
P.PKEAK,P.KAK,0.92
R.HENG,R.HIEN,0.92
R.HENG,R.PENG,0.91
S.HAK,S.HAY,0.92
S.PHALL,S.PHAY,0.91
S.TIV,S.TIT,0.92
S.UON,U.SON,0.93
Y.RETH,Y.RITH,0.92
K.SAING,K.ING,0.92
M.DU,M.DUCH,0.93
C.YORNG,D.YORNG,0.90
V.NOEM,V.OM,0.91
K.SEN,K.SEM,0.92
M.DU,M.DUL,0.96
P.DOU,P.DUL,0.91
D.LEANG,D.LEOURNG,0.90
T.DUL,T.DUL,1.00
D.NUN,N.DUN,0.93
T.DUONG,I.DUONG,0.90
D.SRUN,D.SUON,0.92
S.LUON,S.DUON,0.91
M.VA,M.VAN,0.96
Y.LEANG,Y.LEN,0.94
R.SANH,R.HAS,0.90
D.CHHUN,D.CHHUNGCHHAI,0.91
S.NHOEM,M.NHOEM,0.90
D.SAM,D.MAS,0.95
L.NHOEL,L.NHIL,0.91
T.PHOEUN,T.PHU,0.93
M.DAVY,M.DY,0.92
R.YOUS,R.SUY,0.90
D.THONG,D.THOUN,0.94
H.DARY,H.DY,0.92
D.PON,D.POY,0.92
D.THE,D.SETH,0.90
D.SRUN,D.SOUN,0.92
S.SMITH,S.SAMITH,0.97
K.NIL,K.NIN,0.92
S.NOCH,S.DYNOCH,0.93
K.SAMET,K.SATH,0.91
E.MENG,E.ME,0.93
D.CHIV,D.IV,0.91
V.SANG,V.AING,0.91
M.TRY,M.TRY,1.00
K.SOM,K.SAO,0.91
D.CHANN,D.HAN,0.92
V.UY,V.LOUY,0.91
L.EAT,L.EAR,0.92
S.SE,S.E,0.93
S.YOU,S.YOUSOS,0.93
T.EFG,T.E,0.91
B.CHENG,M.CHENG,0.90
V.CHUONG,V.CHUO,0.95
P.POK,P.PEK,0.91
U.KHIM,U.NHIM,0.91
V.EN,V.E,0.94
G.LENG,G.EANG,0.91
A.SORN,A.SRONG,0.93
N.SOPHY,N.SUNSOPHY,0.93
R.PHEARIN,R.PHA,0.91
H.ENG,H.E,0.91
C.TAB,C.TAM,0.92
B.E,B.EAR,0.91
C.EAR,C.EAV,0.92
K.LEAM,K.EA,0.91
C.NA,C.NANN,0.93
S.HEANG,L.HEANG,0.90
P.KING,P.ING,0.96
Y.SOEU,Y.SOEU,1.00
D.NON,D.NGUON,0.93
P.EAR,P.EAB,0.92
H.SEAN,H.EA,0.91
L.EAT,L.EAK,0.92
L.MEAN,L.EAM,0.90
R.REAM,R.EAM,0.96
V.E,V.EAM,0.91
A.MEAM,A.EAM,0.90
K.CHHOUR,E.CHHOUR,0.92
K.LEANG,K.EAN,0.92
V.EN,V.EAN,0.95
E.DANE,E.EAN,0.90
D.MENG,D.IENG,0.91
T.SEAN,T.EANG,0.91
S.CHHUN,E.CHHUN,0.90
E.DUM,E.DUK,0.92
E.HENG,E.EANG,0.91
S.PHANN,E.PHANN,0.90
V.E,V.EAP,0.91
E.TARA,A.EART,0.94
Y.KHUN,Y.KUNG,0.92
S.CHEN,S.CHEV,0.93
E.PHAET,E.PHIET,0.94
S.EAM,E.SAM,0.93
S.AT,S.EAT,0.95
A.ETH,E.ATH,0.93
V.YEAT,V.EATH,0.91
E.ART,E.ATT,0.91
C.ET,C.EATH,0.92
D.EAR,D.EAV,0.92
E.CHOR,E.CHOR,1.00
E.EAR,E.EAV,0.92
E.HENG,E.HOEURNG,0.92
S.CHEN,S.ECH,0.90
I.TRY,I.TRY,1.00
Y.KAK,Y.KAMEOKA,0.91
D.CHHENG,D.CHENH,0.95
M.MAO,M.MOV,0.91
S.OUK,S.ORK,0.91
T.THON,T.THINH,0.91
P.UNG,P.VUNG,0.96
S.TITH,S.TITLY,0.91
M.REM,M.R,0.91
S.MAK,S.MAKARA,0.93
S.THOEUN,E.THOEUN,0.92
C.NIN,C.NGI,0.91
E.CE,C.EE,0.92
L.TREE,L.EE,0.91
K.HENG,K.EENG,0.91
T.THEAVY,T.THEA,0.95
R.CHHOUK,R.CHHUON,0.92
P.SO,P.SOR,0.96
P.KEAM,P.KE,0.93
S.SENG,S.SREN,0.92
E.LAY,E.LAO,0.92
E.CHOR,E.HORN,0.91
H.SIEB,H.EIB,0.90
E.BIN,E.BI,0.96
S.TUN,S.TIN,0.91
E.Y,E.VY,0.93
D.E,D.EK,0.94
K.EK,K.EK,1.00
M.EK,M.EK,1.00
O.THA,O.T,0.91
E.HENG,E.TENG,0.91
E.NHEK,E.NHEM,0.93
L.LE,L.EL,0.93
S.E,S.EL,0.94
E.SE,E.SLES,0.92
S.KAN,S.NAK,0.95
R.THA,R.KHAT,0.90
L.ENG,L.LEANG,0.92
N.LENG,N.ELGN,0.91
E.SO,E.SOUM,0.93
H.IEM,H.EM,0.95
M.REM,M.EM,0.95
Y.TOUCH,Y.THOU,0.93
S.THOUN,N.THOUN,0.90
E.IM,E.LIM,0.95
M.KOU,M.KOS,0.92
N.THAI,N.THAI,1.00
P.SOPHY,E.SOPHY,0.90
V.OEURK,V.SOEUR,0.92
B.HENG,B.EN,0.91
K.HEANG,E.KHEANG,0.91
D.REN,D.EN,0.95
P.NOEM,P.MEN,0.90
T.EFG,T.ENG,0.91
E.HEA,E.HAN,0.91
S.HENG,S.PHEUNG,0.93
E.MAO,E.MAO,1.00
E.HENG,E.ENG,0.96
E.SRUN,E.SRONG,0.91
E.SUK,E.SUM,0.92
E.KEO,E.KEA,0.92
V.SING,V.ING,0.96
E.MUNIROTH,E.MUTH,0.92
E.HEA,E.HAV,0.91
D.CHHENG,E.CHHENG,0.92
E.SOY,E.SRY,0.91
S.E,S.ENN,0.91
V.KHEM,V.HEM,0.96
S.MOEUN,S.EOUN,0.92
C.VANN,C.VANNARITH,0.91
S.HENG,S.PHOUENG,0.91
O.LEN,O.LEN,1.00
V.EN,V.EN,1.00
M.HENG,M.EUNG,0.91
R.TIENG,R.TIN,0.94
M.CHHEANG,E.CHHEANG,0.93
E.ROEUN,E.REN,0.93
S.NGOUN,S.NUN,0.93
P.CHEA,P.CHHEN,0.91
R.OEM,R.LEOM,0.90
S.VARY,S.RAV,0.90
L.ENG,L.LEUNG,0.92
M.VIT,M.VI,0.96
K.CHHUON,K.CHHOEUN,0.95
B.THEI,B.ETH,0.90
C.ROEUN,C.EUN,0.92
N.ROEUN,N.EUN,0.92
E.IM,E.YAIM,0.91
K.HENG,K.EUNG,0.91
M.EFG,M.EUG,0.91
S.MOEUN,S.EUN,0.92
E.CHANG,E.CHAN,0.97
V.E,V.EY,0.94
N.TIM,N.T,0.91
P.POCH,P.LOCH,0.91
R.HENG,R.HING,0.92
T.NGUON,T.NGORN,0.94
K.SORN,K.SORL,0.93
E.DOUNG,E.HOUNG,0.92
P.OEURN,P.YOEURN,0.97
O.KOL,O.K,0.91
M.KHIM,M.HIM,0.96
V.VONG,V.NOV,0.90
T.THORN,T.THORN,1.00
Y.EAR,Y.EAR,1.00
Y.YEAB,Y.EA,0.91
I.KESA,I.EA,0.91
K.EK,K.EAK,0.95
E.HEA,E.HEAK,0.97
E.TIM,E.T,0.91
E.PHENG,E.PEUNG,0.93
B.SEANG,B.EAN,0.92
M.LEANG,M.EAN,0.92
L.ENG,L.EAN,0.91
T.BUN,T.BIN,0.91
N.LENG,N.EANG,0.91
C.KUOK,C.KUOCH,0.91
E.BUN,E.BEN,0.91
S.EANG,E.SANG,0.94
E.SRUN,E.SROEURN,0.93
